DATA,DÉBITO/CRÉDITO $,SALDO,HISTÓRICO DE FLUXO,CONTAS-AGRUPAMENTO
4/14/2020,-4423,"2332029,27",Pgto Sergio Belem NF 045,TARIFAS ADICIONAIS
4/14/2020,-10,"2332019,27",Tarifa Bancária DOC/TED,TARIFAS ADICIONAIS
4/15/2020,126,"2332145,27",Ajuste de credito ref. Aplicação automatica,TARIFAS ADICIONAIS
4/15/2020,-12312,"2319833,27",Pgto Auditoria BDO 3/4,TARIFAS ADICIONAIS
4/15/2020,-1212,"2318621,27",Pgto PK12 Estacionamento NF 5168,TARIFAS ADICIONAIS
4/15/2020,-12253,"2306368,27",Pgto Scansource - Cloud Service 204620 FEV/20,TARIFAS ADICIONAIS
4/15/2020,-640,"2305728,27",Pgto Scansource - Cloud Service 206860 FEV/20,TARIFAS ADICIONAIS
4/15/2020,-2386,"2303342,27",Pgto CRDC,TARIFAS ADICIONAIS
4/15/2020,-27,"2303315,27",Pgto Reembolso Cepeda Greco,TARIFAS ADICIONAIS
4/15/2020,-167,"2303148,27",Pgto Conect -Serasa NF 147759,TARIFAS ADICIONAIS
4/16/2020,136,"2303284,27",Ajuste de credito ref. Aplicação automatica,TARIFAS ADICIONAIS
4/16/2020,385000,"2688284,27",Credito Fundo Barcelona,TARIFAS ADICIONAIS
4/16/2020,-66243,"2622041,27","Pgto Montjoie Acessoria NF073 R$70.584,09",TARIFAS ADICIONAIS
4/16/2020,-751429,"1870612,27","Pgto Guilherme Bussadori NF118 R$800.670,82",TARIFAS ADICIONAIS
4/16/2020,-20,"1870592,27",Tarifa Bancária DOC/TED,TARIFAS ADICIONAIS
4/17/2020,119,"1870711,27",Ajuste de credito ref. Aplicação automatica,TARIFAS ADICIONAIS
4/17/2020,-3398,"1867313,27",Pgto Scansource - Licença Kaspersky 2/3,TARIFAS ADICIONAIS
4/17/2020,-18807,"1848506,27",Pgto Lote 45 NF 4725,TARIFAS ADICIONAIS
4/17/2020,-9981,"1838525,27",Pgto Scansource - Cloud Service 204620 JAN/20,TARIFAS ADICIONAIS
4/17/2020,-573,"1837952,27",Pgto Scansource - Cloud Service 206860 JAN/20,TARIFAS ADICIONAIS
4/17/2020,-20,"1837932,27",Tarifa Bancária DOC/TED,TARIFAS ADICIONAIS
4/20/2020,229,"1838161,27",Ajuste de credito ref. Aplicação automatica,TARIFAS ADICIONAIS
4/20/2020,-9701,"1828460,27",Pgto Parcela 8/36 Financiamento,TARIFAS ADICIONAIS
4/20/2020,-16,"1828444,27",Pgto DARF 1708 CRDC NF 16677,TARIFAS ADICIONAIS
4/20/2020,-42,"1828402,27",Pgto DARF 1708 MSX Consult NF 858,TARIFAS ADICIONAIS
4/20/2020,-46,"1828356,27",Pgto DARF 1708 MSX Consult NF 846,TARIFAS ADICIONAIS
4/20/2020,-47,"1828309,27",Pgto DARF 1708 MSX Consult NF 849,TARIFAS ADICIONAIS
4/20/2020,-52,"1828257,27",Pgto DARF 5952 CRDC NF 16677,TARIFAS ADICIONAIS
4/20/2020,-100,"1828157,27",Pgto Voicecorp - linha contingencial,TARIFAS ADICIONAIS
4/20/2020,-109,"1828048,27",Pgto Whirlpool,TARIFAS ADICIONAIS
4/20/2020,-112,"1827936,27",Pgto DARF 1708 Balera Berbel NF 1941,TARIFAS ADICIONAIS
4/20/2020,-113,"1827823,27",Pgto DARF 5952 MSX Consult NF 858,TARIFAS ADICIONAIS
4/20/2020,-144,"1827679,27",Pgto DARF 5952 MSX Consult NF 846,TARIFAS ADICIONAIS
4/20/2020,-145,"1827534,27",Pgto DARF 5952 MSX Consult NF 849,TARIFAS ADICIONAIS
4/20/2020,-196,"1827338,27",Pgto DARF 1708 BDO Auditoria NF 58555,TARIFAS ADICIONAIS
4/20/2020,-348,"1826990,27",Pgto DARF 5952 Balera Berbel NF 1941,TARIFAS ADICIONAIS
4/20/2020,-360,"1826630,27",Pgto Net,TARIFAS ADICIONAIS
4/20/2020,-409,"1826221,27",Pgto GPS C de Campos Trans e Serv Ter,TARIFAS ADICIONAIS
4/20/2020,-610,"1825611,27",Pgto DARF 5952 BDO Auditoria NF 58555,TARIFAS ADICIONAIS
4/20/2020,-649,"1824962,27",Pgto DARF 0561 IRRF/Folha,TARIFAS ADICIONAIS
4/20/2020,-839,"1824123,27",Pgto DARF 1708 Montjoie NF 72,TARIFAS ADICIONAIS
4/20/2020,-1110,"1823013,27",Pgto DARF 1708 Balera Berbel NF 1957,TARIFAS ADICIONAIS
4/20/2020,-1496,"1821517,27",Pgto Asplan,TARIFAS ADICIONAIS
4/20/2020,-1504,"1820013,27",Pgto DARF 1708 Guilherme B. NF 115,TARIFAS ADICIONAIS
4/20/2020,-2602,"1817411,27",Pgto DARF 5952 Montjoie NF 72,TARIFAS ADICIONAIS
4/20/2020,-3441,"1813970,27",Pgto DARF 5952 Balera Berbel NF 1957,TARIFAS ADICIONAIS
4/20/2020,-4663,"1809307,27",Pgto DARF 5952 Guilherme B. NF 115,TARIFAS ADICIONAIS
4/20/2020,-8002,"1801305,27",Pgto DARF 1708 Guilherme B. NF 113,TARIFAS ADICIONAIS
4/20/2020,-8043,"1793262,27",Pgto GPS,TARIFAS ADICIONAIS
4/20/2020,-24807,"1768455,27",Pgto DARF 5952 Guilherme B. NF 113,TARIFAS ADICIONAIS
4/20/2020,-43236,"1725219,27",Pgto Anbima,TARIFAS ADICIONAIS
4/22/2020,185,"1725404,27",Ajuste de credito ref. Aplicação automatica,TARIFAS ADICIONAIS
4/22/2020,-2236,"1723168,27",Pgto Agencia Estado - Broadcast,TARIFAS ADICIONAIS
4/23/2020,170,"1723338,27",Ajuste de credito ref. Aplicação automatica,TARIFAS ADICIONAIS
4/23/2020,-1688,"1721650,27",Pgto Energia,TARIFAS ADICIONAIS
4/24/2020,164,"1721814,27",Ajuste de credito ref. Aplicação automatica,TARIFAS ADICIONAIS
4/24/2020,-1478,"1720336,27",Pgto Assist Locação/Impressões,TARIFAS ADICIONAIS
4/27/2020,334,"1720670,27",Ajuste de credito ref. Aplicação automatica,TARIFAS ADICIONAIS
4/27/2020,85000,"1805670,27",Credito FUNDO DE INVEST RENDA FIXA MONTE CARLO INSTITUCIONAL IMA-B 5 Taxa de Gestão FEV/20,TARIFAS ADICIONAIS
4/27/2020,-72,"1805598,27",Pgto Grafica Venda Hoje - Banner e pedestal,TARIFAS ADICIONAIS
4/27/2020,-776,"1804822,27",Pgto Editora Globo - Valor PRO Ferramenta e dados,TARIFAS ADICIONAIS
4/27/2020,-980,"1803842,27",Pgto Editora Glovo - Valor PRO Disponibilização,TARIFAS ADICIONAIS
8/28/2020,200,"1804042,27",Ajuste de credito ref. Aplicação automatica,TARIFAS ADICIONAIS
4/28/2020,51473,"1855515,27",Credito Postalis Taxa Cobrança Mar/19,TARIFAS ADICIONAIS
4/28/2020,-12030,"1843485,27",Pgto Alelo VR- MAI/20,TARIFAS ADICIONAIS
4/28/2020,-792,"1842693,27",Pgto SP Trans - VT mai/20,TARIFAS ADICIONAIS
4/28/2020,-72,"1842621,27",Pgto Grafica Venda Hoje - Banner e pedestal,TARIFAS ADICIONAIS
4/29/2020,237,"1842858,27",Ajuste de credito ref. Aplicação automatica,TARIFAS ADICIONAIS
4/29/2020,-546,"1842312,27",Pgto MM Primo NF 335704,TARIFAS ADICIONAIS
4/29/2020,-500,"1841812,27",Pgto Criação e Imagem,TARIFAS ADICIONAIS
4/29/2020,-10,"1841802,27",Tarifa Bancária DOC/TED,TARIFAS ADICIONAIS
4/30/2020,224,"1842026,27",Ajuste de credito ref. Aplicação automatica,TARIFAS ADICIONAIS
4/30/2020,-3800,"1838226,27",Pgto Sonchim Almeida Scarpa e Bragagnolo,TARIFAS ADICIONAIS
4/30/2020,-3877,"1834349,27",Pgto Omega Assessoria NF 12547,TARIFAS ADICIONAIS
4/30/2020,-8000,"1826349,27",Pgto Emeli Serviços - Honorários Dra Linéia Tollog e Portobello,TARIFAS ADICIONAIS
4/30/2020,-7038,"1819311,27",Pgto Barela Berbel e Mitne NF 2107,FIXA
4/30/2020,-15992,"1803319,27",Pgto DARF 8109 PIS FEV/20,FIXA
4/30/2020,-27850,"1775469,27",Pgto QCP - Qualitas Capital Partners,FIXA
4/30/2020,-2447,"1773022,27",Pgto Flávio Rietmann,FIXA
4/30/2020,-40000,"1733022,27",Pgto Rodrigo Moratelli,PGTO FUNC.
4/30/2020,-17000,"1716022,27",Pgto Guilherme Marques,PGTO FUNC.
4/30/2020,-13200,"1702822,27",Pgto Danilo Tamburus,PGTO FUNC.
4/30/2020,-13200,"1689622,27",Pgto Lidiberto,PGTO FUNC.
4/30/2020,-13200,"1676422,27",Pgto Danilo Miura,PGTO FUNC.
4/30/2020,-13200,"1663222,27",Pgto Mario,PGTO FUNC.
4/30/2020,-13200,"1650022,27",Pgto Sergio Rossi,PGTO FUNC.
4/30/2020,-9340,"1640682,27",Pgto Fabio Amaral,PGTO FUNC.
4/30/2020,-8000,"1632682,27",Pgto Isadora Ferreira,PGTO FUNC.
4/30/2020,-5000,"1627682,27",Pgto Leonardo de Luca,PGTO FUNC.
4/30/2020,-5000,"1622682,27",Pgto Fernando Daier,PGTO FUNC.
4/30/2020,-4500,"1618182,27",Pgto Paula Iglesias,PGTO FUNC.
4/30/2020,-2300,"1615882,27",Pgto Leandro - Estagiário,PGTO FUNC.
4/30/2020,-2300,"1613582,27",Pgto Andre - Estagiário,PGTO FUNC.
4/30/2020,-1517,"1612065,27",Pgto Gisele Santos,PGTO FUNC.
4/30/2020,-354,"1611711,27",Pgto Vale transporte - Andre,PGTO FUNC.
4/30/2020,-392,"1611319,27",Pgto Vale transporte - Leandro,PGTO FUNC.
4/30/2020,-83,"1611236,27",Tarifa Bancária DOC/TED,FIXA
5/4/2020,503,"1611707,91",Ajuste de credito ref. Aplicação automatica,FIXA
5/4/2020,75775,"1687482,91",Credito Postalis Taxa Performance Mar/19,FIXA
5/4/2020,-9040,"1678442,91",Pgto Condomínio Ed Metropolitan,BANCO
5/4/2020,-338,"1678104,91",Pgto Host Fiber - Link BKP,BANCO
5/4/2020,-1352,"1676752,91",Pgto Host Fiber - Link Principal,BANCO
5/4/2020,-1348,"1675404,91",Pgto Everton Mensageiro NF 067,BANCO
5/4/2020,-472,"1674932,91",Pgto Signallink,BANCO
5/4/2020,-35,"1674897,91",Pgto Cartão de Crédito Visa,BANCO
5/5/2020,279,"1675176,91",Ajuste de credito ref. Aplicação automatica,BANCO
5/5/2020,-3331,"1671845,91",Pgto Scansource Licença Firewall 1/3,BANCO
5/5/2020,-1212,"1670633,91",Pgto PK12 Estacionamento NF 5195,BANCO
5/5/2020,-31381,"1639252,91",Pgto JHSF Aluguel,BANCO
5/5/2020,-17,"1639235,91",Anuidade Cartão de Credito,BANCO
5/5/2020,-48,"1639187,91",Pgto Tarifa Bancária Pgto Func Net Empresa,BANCO
5/6/2020,261,"1639448,91",Ajuste de credito ref. Aplicação automatica,BANCO
5/6/2020,-3744,"1635704,91",Pgto C de Campos Trans e Serv Ter NF,BANCO
5/6/2020,-2000,"1633704,91",Pgto Contabilidade NF 562,BANCO
5/7/2020,272,"1633976,91",Ajuste de credito ref. Aplicação automatica,BANCO
5/7/2020,253535,"1887511,91",Credito Symphony - Taxa Gestão Abr/20,BANCO
5/7/2020,-88960,"1798551,91",Pgto Alux Wedemann Advocacia NF 001,BANCO
5/7/2020,-210,"1798341,91",Pgto Prizemed,BANCO
5/7/2020,-586,"1797755,91",Pgto FGTS,BANCO
5/7/2020,-180,"1797575,91",Pgto Manutenção Ar Condicionado,BANCO
5/8/2020,141,"1797716,91",Ajuste de credito ref. Aplicação automatica,BANCO
5/8/2020,25000,"1822716,91",Credito Singapore - Taxa Gestão Abr/20,BANCO
5/8/2020,17065,"1839781,91",Credito Multiplica - Taxa Gestão Abr/20,BANCO
5/8/2020,26602,"1866383,91",Credito Veritas Apogeu I FIDC - Taxa Gestão - Abr/20,BANCO
5/8/2020,28456,"1894839,91",Credito Veritas Apogeu FIM - Taxa Gestão Abr/20,BANCO
5/8/2020,181499,"2076338,91",Credito NINKA - Taxa Gestão Abr/20,BANCO
5/8/2020,181514,"2257852,91",Credito MERAK - Taxa Gestão Abr/20,BANCO
5/8/2020,376332,"2634184,91",Credito Marte - Taxa Gestão Abr/20,BANCO
5/8/2020,140984,"2775168,91",Credito CJP - Taxa Gestão - Abr/20,BANCO
5/8/2020,85000,"2860168,91",Credito TMJ IMA-B - Taxa Gestão Abr/20,BANCO
5/8/2020,20000,"2880168,91",Credito UM I A M FIRF Taxa de Gestão Abr3/20,BANCO
5/8/2020,20000,"2900168,91",Credito UM I A M I FIRF Taxa de Gestão Abr/20,BANCO
5/8/2020,30000,"2930168,91",Credito MLZ IMA-B FIRF Taxa de Gestão - Abr/20,BANCO
5/8/2020,85000,"3015168,91",Credito FUNDO DE INVEST RENDA FIXA MONTE CARLO INSTITUCIONAL IMA-B 5 Taxa de Gestão Abr/20,BANCO
5/8/2020,26637,"3041805,91",Credito PREMIUM IMA-B FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA,BANCO
5/8/2020,20182,"3061987,91",Credito Monza FI Multimercado - taxa de Gestão Abr/20,BANCO
5/8/2020,35000,"3096987,91",Credito Fundo Barcelona Taxa Gestão Abril/2020,BANCO
5/8/2020,-4423,"3092564,91",Pgto Sergio Belem NF 047,BANCO
5/8/2020,-3543,"3089021,91",Pgto MSX Consult Nf 898,BANCO
5/8/2020,-2940,"3086081,91",Pgto MSX Consult Nf 899,BANCO
5/11/2020,145,"3086226,91",Ajuste de credito ref. Aplicação automatica,BANCO
5/11/2020,9536,"3095762,91",Credito PRIME FUNDO DE INVESTIMENTO RENDA FIXA IMA-B,BANCO
5/11/2020,-14077,"3081685,91",Pgto Azulsol Comunicações NF 1782,BANCO
5/11/2020,-987,"3080698,91",Pgto Quick Soft,BANCO
5/11/2020,-5600,"3075098,91",Pgto Bem Pericia e Avaliação NF 061,BANCO
5/11/2020,-59538,"3015560,91",Pgto ISS,BANCO
5/11/2020,-2180,"3013380,91",Pgto Prajna NF 6159,BANCO
5/11/2020,-1899,"3011481,91",Pgto Fernando Hadad manutenção,BANCO
5/11/2020,-10,"3011471,91",Tarifa Bancária DOC/TED,TARIFAS ADICIONAIS
5/11/2020,-1420,"3010051,91",Pgto Cartão Credito Master,TARIFAS ADICIONAIS
5/11/2020,-12,"3010039,91",Pgto Cartão de Crédito Elo,TARIFAS ADICIONAIS
5/12/2020,149,"3010188,91",Ajuste de credito ref. Aplicação automatica,TARIFAS ADICIONAIS
5/12/2020,-362,"3009826,91",Pgto Depreciação Veritas TOP,TARIFAS ADICIONAIS
5/12/2020,-10,"3009816,91",Tarifa Bancária DOC/TED,FIXA
5/13/2020,156,"3009972,91",Ajuste de credito ref. Aplicação automatica,FIXA
5/13/2020,223410,"3233382,91",Credito Resgate Veritas TOP,BANCO
5/13/2020,-664,"3232718,91",Pgto Imigrantes Bebidas,BANCO
5/13/2020,-10841,"3221877,91",Devolução valor pago a maior pelo fundo Veritas TOP,BANCO
5/13/2020,-10,"3221867,91",Tarifa Bancária DOC/TED,BANCO
5/14/2020,164,"3222031,91",Ajuste de credito ref. Aplicação automatica,BANCO
5/14/2020,25000,"3247031,91",Credito IMA-B 1000 FIC RENDA FIXA LP Taxa de Gestão Abr/20,BANCO
5/14/2020,-500,"3246531,91",Pgto Criação e Imagem,BANCO
5/14/2020,-43788,"3202743,91","Pgto Montjoie Acessoria NF074 R$ 46.658,33",BANCO
5/14/2020,-468808,"2733935,91","Pgto Guilherme Bussadori NF121 R$ 499.529,73",BANCO
5/14/2020,-31,"2733904,91",Tarfa Bancária DOC/TED,BANCO
5/15/2020,151,"2734055,91",Ajuste de credito ref. Aplicação automatica,BANCO
5/15/2020,-12312,"2721743,91",Pgto Auditoria BDO 4/4,BANCO
5/15/2020,-11505,"2710238,91",Pgto Scansource - Cloud Service NF 120087 MAR/20,BANCO
5/15/2020,-611,"2709627,91",Pgto Scansource - Cloud Service NF 120089 MAR/20,BANCO
5/15/2020,-1418,"2708209,91",Pgto CRDC NF 17794,BANCO
5/15/2020,-234,"2707975,91",Pgto Conect -Serasa 91712093,BANCO
5/18/2020,198,"2708173,91",Ajuste de credito ref. Aplicação automatica,BANCO
5/18/2020,-333,"2707840,91",Pgto Multa Velar,BANCO
5/18/2020,-3398,"2704442,91",Pgto Scansource - Licença Kaspersky 3/3,BANCO
5/18/2020,-18807,"2685635,91",Pgto Lote 45 NF 4834,BANCO
5/19/2020,167,"2685802,91",ajuste de credito ref. Aplicação automatica,BANCO
5/19/2020,-38,"2685764,91",Pgto DARF 1708 CRDC NF 117236,BANCO
5/19/2020,-42,"2685722,91",Pgto DARF 1708 MSX Consult NF 877,BANCO
5/19/2020,-47,"2685675,91",Pgto DARF 1708 MSX Consult NF 869,BANCO
5/19/2020,-54,"2685621,91",Pgto DARF 1708 MSX Consult NF 868,BANCO
5/19/2020,-100,"2685521,91",Pgto Voicecorp - linha contingencial,BANCO
5/19/2020,-109,"2685412,91",Pgto Whirlpool,BANCO
5/19/2020,-112,"2685300,91",Pgto DARF 1708 Balera Berbel NF 2107,BANCO
5/19/2020,-118,"2685182,91",Pgto DARF 5952 CRDC NF 117236,BANCO
5/19/2020,-131,"2685051,91",Pgto DARF 5952 MSX Consult NF 877,BANCO
5/19/2020,-145,"2684906,91",Pgto DARF 5952 MSX Consult NF 869,BANCO
5/19/2020,-167,"2684739,91",Pgto DARF 5952 MSX Consult NF 8868,BANCO
5/19/2020,-196,"2684543,91",Pgto DARF 1708 BDO Auditoria NF 59523,BANCO
5/19/2020,-225,"2684318,91",Pgto DARF 1708 Azulsol Comum NF 1782,BANCO
5/19/2020,-348,"2683970,91",Pgto DARF 5952 Balera Berbel NF 2107,BANCO
5/19/2020,-360,"2683610,91",Pgto Net,BANCO
5/19/2020,-401,"2683209,91",Pgto GPS C de Campos Trans e Serv Ter,BANCO
5/19/2020,-610,"2682599,91",Pgto DARF 5952 BDO Auditoria NF 59523,BANCO
5/19/2020,-649,"2681950,91",Pgto DARF 0561 IRRF/Folha,BANCO
5/19/2020,-697,"2681253,91",Pgto DARF 5952 Azulsol Comum NF 1782,BANCO
5/19/2020,-1042,"2680211,91",Pgto DARF 1708 Balera Berbel NF 1958,BANCO
5/19/2020,-1058,"2679153,91",Pgto DARF 1708 Montjoie NF 73,BANCO
5/19/2020,-1496,"2677657,91",Pgto Asplan,BANCO
5/19/2020,-3231,"2674426,91",Pgto DARF 5952 Balera Berbel NF 1958,BANCO
5/19/2020,-3282,"2671144,91",Pgto DARF 5952 Montjoie NF 73,BANCO
5/19/2020,-7376,"2663768,91",Pgto GPS,BANCO
5/19/2020,-12010,"2651758,91",Pgto DARF 1708 Guilherme B. NF 118,BANCO
5/19/2020,-37231,"2614527,91",Pgto DARF 5952 Guilherme B. NF 118,BANCO
5/19/2020,-43682,"2570845,91",Pgto Anbima,BANCO
5/20/2020,166,"2571011,91",Ajuste de credito ref. Aplicação automatica,BANCO
5/20/2020,-9701,"2561310,91",Pgto Parcela 9/36 Financiamento,BANCO
5/21/2020,180,"2561490,91",Ajuste de credito ref. Aplicação automatica,BANCO
5/21/2020,-2656,"2558834,91",Pgto MSX Consult Nf 901,BANCO
5/21/2020,-1406,"2557428,91",Pgto Energia,BANCO
5/21/2020,-10,"2557418,91",Tarifa Bancária DOC/TED,BANCO
5/22/2020,179,"2557597,91",Ajuste de credito ref. Aplicação automatica,BANCO
5/25/2020,275,"2557872,91",Ajuste de credito ref. Aplicação automatica,BANCO
5/25/2020,15155,"2573027,91",Credito Postalis Taxa Performance Abr/19,BANCO
5/25/2020,-889,"2572138,91",Pgto Assist Locação e Impressão,BANCO
5/25/2020,-2236,"2569902,91",Pgto Agencia Estado - Broadcast,BANCO
5/26/2020,205,"2570107,91",Ajuste de credito ref. Aplicação automatica,BANCO
5/26/2020,51473,"2621580,91",Credito Postalis Taxa Cobrança Abr/19,BANCO
5/27/2020,223,"2621803,91",Ajuste de credito ref. Aplicação automatica,BANCO
5/27/2020,120000,"2741803,91","Credito São Domingos Taxas de Gestão Jan, Fev, Mar e Abr/20",BANCO
5/27/2020,-12660,"2729143,91",Pgto Alelo VR- Jun/20,BANCO
5/27/2020,-831,"2728312,91",Pgto SP Trans - VT Jun/20,BANCO
5/27/2020,-776,"2727536,91",Pgto Editora Globo - Valor PRO Ferramenta e dados,BANCO
5/27/2020,-980,"2726556,91",Pgto Editora Glovo - Valor PRO Disponibilização,BANCO
5/27/2020,-850000,"1876556,91",Envio Credito Veritas Cratos Ibovespa Institucional FIA,BANCO
5/27/2020,-10,"1876546,91",Tarifa Bancária DOC/TED,BANCO
5/28/2020,159,"1876705,91",Ajuste de credito ref. Aplicação automatica,BANCO
5/29/2020,169,"1876874,91",Ajuste de credito ref. Aplicação automatica,BANCO
5/29/2020,-3800,"1873074,91",Pgto Sonchim Almeida Scarpa e Bragagnolo,BANCO
5/29/2020,-3877,"1869197,91",Pgto Omega Assessoria NF 12646,BANCO
5/29/2020,-8000,"1861197,91",Pgto Emeli Serviços - Honorários Dra Linéia Tollog e Portobello,BANCO
5/29/2020,-7038,"1854159,91",Pgto Barela Berbel e Mitne NF 2301,BANCO
5/29/2020,-30000,"1824159,91",Pgto Alux Wedemann Advocacia NF 002,BANCO
5/29/2020,-27517,"1796642,91",Pgto QCP - Qualitas Capital Partners,BANCO
5/29/2020,-2447,"1794195,91",Pgto Flávio Rietmann,BANCO
5/29/2020,-40000,"1754195,91",Pgto Rodrigo Moratelli,BANCO
5/29/2020,-17000,"1737195,91",Pgto Guilherme Marques,BANCO
5/29/2020,-13200,"1723995,91",Pgto Danilo Tamburus,BANCO
5/29/2020,-13200,"1710795,91",Pgto Lidiberto,PGTO FUNC.
5/29/2020,-13200,"1697595,91",Pgto Danilo Miura,PGTO FUNC.
5/29/2020,-13200,"1684395,91",Pgto Mario,PGTO FUNC.
5/29/2020,-13200,"1671195,91",Pgto Sergio Rossi,PGTO FUNC.
5/29/2020,-9340,"1661855,91",Pgto Fabio Amaral,PGTO FUNC.
5/29/2020,-8000,"1653855,91",Pgto Isadora Ferreira,PGTO FUNC.
5/29/2020,-5000,"1648855,91",Pgto Leonardo de Luca,PGTO FUNC.
5/29/2020,-5000,"1643855,91",Pgto Fernando Daier,PGTO FUNC.
5/29/2020,-4500,"1639355,91",Pgto Paula Iglesias,PGTO FUNC.
5/29/2020,-2300,"1637055,91",Pgto Leandro - Estagiário,PGTO FUNC.
5/29/2020,-2300,"1634755,91",Pgto Andre - Estagiário,PGTO FUNC.
5/29/2020,-1517,"1633238,91",Pgto Gisele Santos,PGTO FUNC.
5/29/2020,-371,"1632867,91",Pgto Vale transporte - Andre,PGTO FUNC.
5/29/2020,-411,"1632456,91",Pgto Vale transporte - Leandro,PGTO FUNC.
5/29/2020,-83,"1632373,91",Tarifa Bancária DOC/TED,PGTO FUNC.
6/1/2020,284,"1632633,73",Ajuste de credito ref. Aplicação automatica,PGTO FUNC.
6/1/2020,-9040,"1623593,73",Pgto Condomínio Ed Metropolitan,TARIFAS ADICIONAIS
6/1/2020,-200000,"1423593,73",Pgto QCP - Qualitas Capital Partners,TARIFAS ADICIONAIS
6/1/2020,-200000,"1223593,73",Pgto Rodrigo Moratelli,BANCO
6/1/2020,-18612,"1204981,73",Pgto Guilherme Marques,BANCO
6/1/2020,-3637,"1201344,73",Pgto Danilo Tamburus,BANCO
6/1/2020,-752,"1200592,73",Pgto Isadora Ferreira,FIXA
6/1/2020,-129,"1200463,73",Pgto Cartão de Crédito Visa,FIXA
6/2/2020,141,"1200604,73",Ajuste de credito ref. Aplicação automatica,PGTO FUNC.
6/2/2020,-48,"1200556,73",Pgto Tarifa Bancária Pgto Func Net Empresa,PGTO FUNC.
6/3/2020,131,"1200687,73",Ajuste de credito ref. Aplicação automatica,PGTO FUNC.
6/3/2020,241093,"1441780,73",Credito Symphony - Taxa Gestão Mai/20,PGTO FUNC.
6/3/2020,-338,"1441442,73",Pgto Host Fiber - Link BKP,FIXA
6/3/2020,-1352,"1440090,73",Pgto Host Fiber - Link Principal,BANCO
6/3/2020,-1426,"1438664,73",Pgto Everton Mensageiro NF 71,BANCO
6/4/2020,139,"1438803,73",Ajuste de credito ref. Aplicação automatica,BANCO
6/4/2020,-472,"1438331,73",Pgto Signallink,BANCO
6/4/2020,-164,"1438167,73",Matricula - Taquaruçu 1 FII SÃO DOMINGOS,BANCO
6/4/2020,-164,"1438003,73",Matricula - Taquaruçu 2 FII SÃO DOMINGOS,BANCO
6/4/2020,-189,"1437814,73",Matricula - Paulinia FII SÃO DOMINGOS,BANCO
6/4/2020,-151,"1437663,73",Matricula - San Benedetto FII SÃO DOMINGOS,BANCO
6/4/2020,-189,"1437474,73",Matricula - Santo André FII SÃO DOMINGOS,BANCO
6/4/2020,-189,"1437285,73",Matricula - Seasons FII SÃO DOMINGOS,BANCO
6/4/2020,-149,"1437136,73",Matricula - Terras FII SÃO DOMINGOS,BANCO
6/4/2020,-164,"1436972,73",Matricula - Veredas do Lago FII SÃO DOMINGOS,BANCO
6/5/2020,166,"1437138,73",Ajuste de credito ref. Aplicação automatica,BANCO
6/5/2020,30000,"1467138,73",Credito São Domingos Taxas de Gestão Mai/20,BANCO
6/5/2020,25000,"1492138,73",Credito IMA-B 1000 FIC RENDA FIXA LP Taxa de Gestão Mai/20,BANCO
6/5/2020,9551,"1501689,73",Credito PRIME FUNDO DE INVESTIMENTO RENDA FIXA IMA-B Mai/20,BANCO
6/5/2020,25000,"1526689,73",Credito Singapore - Taxa GestãoMai/20,BANCO
6/5/2020,15099,"1541788,73",Credito Multiplica - Taxa Gestão Mai/20,BANCO
6/5/2020,26602,"1568390,73",Credito Veritas Apogeu I FIDC - Taxa Gestão - Mai/20,BANCO
6/5/2020,28635,"1597025,73",Credito Veritas Apogeu FIM - Taxa Gestão Mai/20,BANCO
6/5/2020,8622,"1605647,73",Credito NINKA - Taxa Gestão Mai/20,BANCO
6/5/2020,182768,"1788415,73",Credito MERAK - Taxa Gestão Mai/20,BANCO
6/5/2020,152133,"1940548,73",Credito Marte - Taxa Gestão Mai/20,BANCO
6/5/2020,140921,"2081469,73",Credito CJP - Taxa Gestão - Mai/20,BANCO
6/5/2020,85000,"2166469,73",Credito TMJ IMA-B - Taxa Gestão Mai/20,BANCO
6/5/2020,20000,"2186469,73",Credito UM I A M FIRF Taxa de Gestão Mai/20,BANCO
6/5/2020,20000,"2206469,73",Credito UM I A M II FIRF Taxa de Gestão Mai/20,BANCO
6/5/2020,30000,"2236469,73",Credito MLZ IMA-B FIRF Taxa de Gestão - Mai/20,BANCO
6/5/2020,85000,"2321469,73",Credito FUNDO DE INVEST RENDA FIXA MONTE CARLO INSTITUCIONAL IMA-B 5 Taxa de Gestão Mai/20,BANCO
6/5/2020,26624,"2348093,73",Credito PREMIUM IMA-B FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA,BANCO
6/5/2020,19763,"2367856,73",Credito Monza FI Multimercado - taxa de Gestão Mai/20,BANCO
6/5/2020,35000,"2402856,73",Credito Fundo Barcelona Taxa Gestão Mai/2020,BANCO
6/5/2020,96961,"2499817,73",Credito Terra Nova IMA-B RENDA FIXA II,BANCO
6/5/2020,107859,"2607676,73",Credito Terra Nova IMA-B Renda Fixa,BANCO
6/5/2020,-210,"2607466,73",Pgto Prizemed,BANCO
6/5/2020,-586,"2606880,73",Pgto FGTS,BANCO
6/5/2020,-31381,"2575499,73",Pgto JHSF Aluguel,BANCO
6/5/2020,-3744,"2571755,73",Pgto C de Campos Trans e Serv Ter NF,BANCO
